="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="2161","Thomas, Zach",="400",="80891084",="400 IM SCY",="17",="4:00.78",="4:00.78",="""AAAA""",="2013 Winter Junior Nats",="12/12/2013",="Nitro Swimming",="ST",="",="817",="22"
="2162","Lynam, Nick",="400",="140285534",="400 IM SCY",="18",="4:00.79",="4:00.79",="2019 Futures",="2019 Sectionals - Christiansburg",="3/30/2019",="Lancaster Aquatic Club",="MA",="",="800",="22"
="2162","Mills, Colby",="400",="117861403",="400 IM SCY",="15",="4:00.79",="4:00.79",="""AAAA""",="2017 FL NCSA Spring Champs",="3/16/2017",="Poseidon Swimming Inc",="VA",="",="878",="22"
="2164","Bondurant, Ben",="400",="53880741",="400 IM SCY",="19",="4:00.80",="4:00.80",="2019 Winter Juniors (SCY)",="2011 Patriot League Champs",="2/17/2011",="Unattached",="MD",="",="800",="22"
="2164","Crane, Kevin",="400",="147243813",="400 IM SCY",="17",="4:00.80",="4:00.80",="2019 Futures",="2019 NE NSSC Dec Invite",="12/13/2019",="Empire Swimming",="MR",="",="817",="22"
="2164","Flaherty, Liam",="400",="149991263",="400 IM SCY",="15",="4:00.80",="4:00.80",="""AAAA""",="2020 CT Senior Championship SC",="2/21/2020",="Stamford Sailfish Aquatic Club",="CT",="",="878",="22"
="2164","Zagli, Lorenzo",="400",="88647501",="400 IM SCY",="20",="4:00.80",="4:00.80",="""AAAA""",="2014 FG CSSC Open Invitational",="9/6/2014",="Unattached",="FG",="Yes",="800",="22"
="2168","Norgan, Grant",="400",="117832693",="400 IM SCY",="18",="4:00.81",="4:00.81",="2019 Futures",="2017 GU TWST SC Champs III ",="2/24/2017",="Premier Aquatics Club of Klein",="GU",="",="800",="22"
="2168","Wojcik, Andrew",="400",="117093813",="400 IM SCY",="20",="4:00.81",="4:00.81",="2019 Futures",="2017 NI - Ob - NJCAAS",="3/2/2017",="Unattached",="FL",="Yes",="800",="22"
="2170","Bronnenberg, Cody",="400",="54459249",="400 IM SCY",="18",="4:00.82",="4:00.82",="2019 Winter Juniors (SCY)",="2011 SE Southeastern Champions",="2/24/2011",="Panama City Swim Team",="SE",="",="800",="22"
